img_url	fr	en	split
3747543364_bf5b548527.jpg	तीन बच्चे पानी में उल्टी छलांग लगा रहे है ||| तीन छोटी लड़किया समुद्र के किनारे पानी में खेल रही है ||| तीन बच्चे समंदर किनारे पानी में चलने लगा रहे हैं ||| लड़किया समुद्र के किनारे व्यायाम कर रही है ||| एक समुद्र तट पर खेल रहे बच्चे	Three young girls playing on the beach . ||| Three girls doing back flips on the beach . ||| Three girls do handstands at the beach . ||| three little girls cartwheel in the ocean . ||| Three girls do back flips and cartwheels in the surf .	train
377872472_35805fc143.jpg	तीन छोटे कुत्ते बर्फ पर खेल रहे हैं | ||| कुत्ते खेल रहे है ||| तीन कुत्ते बर्फ़ में दौड़ते हुए ||| कुछ कुत्ते बर्फ में खेल रहे हैं और एक दूसरे का पीछा कर रहे हैं। ||| तीन कुत्ते जमीन की बर्फ में धंस रहे हैं।	One dog is standing whilst two other dogs are running in the snow . ||| Three dogs are playing around in the snow . ||| Three dogs play in snow . ||| Two dogs play together in the snow . ||| Three dogs chasing each other in the snow .	train
381976882_0063d16d88.jpg	दो लोग एक खाली सड़क पर अपने कुत्तों को टहला रहे हैं , दोनों के हाथ में दो-दो कुत्तों की leash हैं ||| चार कुत्ते चल रहे है ||| पुलिस खोजी कुत्तों के साथ इन्वेस्टिगेशन के लिए जा रहे हैं। ||| लोग अपने कुत्तो को घुमा रहे है ||| दो लोग चार कुत्तों के साथ सड़क पर चलते हैं	Four small dogs on leashes walking in a park . ||| Someone is walking their dogs . ||| Four little dogs on leashes take a walk on a wide path . ||| Four dogs on leashes walk down a sidewalk . ||| Four dogs are being walked by two owners .	train
382701159_f98c1988cd.jpg	आदमी समंदर मैं मछली पकड़ रहा है. ||| एक व्यक्ति पानी में तैर रहा है। ||| पानी में मछली पकड़ने वाली छड़ी के साथ एक आदमी ||| वह व्यक्ति समुद्री तट में मछली पकड़ रहा है, लहरों उस आदमी को गीला कर रही है। ||| एक व्यक्ति समंदर में मछली पकड़ रहा है।	A man is fishing in knee-high waves of water . ||| A man fly fishing . ||| The person is fishing , with waves splashing around him . ||| a man fishes in the ocean . ||| A man fly fishes in the ocean .	train
387078972_514a38dc33.jpg	एक कुत्ता बर्फबारी में चल रहा है ||| कुत्ता स्नो मै चलता है ||| घर के बाहर एक सफेद कुत्ता घूम रहा है ||| बर्फ़ीली सड़क के किनारे चलता एक सफ़ेद कुत्ता ||| सफेद कुत्ता घूम रहा है	A dog walking along the side of a house in the snow . ||| a white dog walking on some rocks along a house in the snow . ||| A white dog next to a basement window . ||| A white dog is walking by a building in the snow . ||| A white dog walks in the snow	test
392976422_c8d0514bc3.jpg	दीवार के सहरे चलता हुए एक लड़का ||| एक लड़का दीवार के parapet पर सावधानी से चल रहा है। ||| एक लड़का पगडंडी पर घूम रहा है। ||| एक लड़का दीवार के पास चल रहा है ||| एक बच्चा एक दीवार के साथ चल रहा है।	A child in a striped shirt is walking along a wall . ||| a boy scales the wall . ||| a boy in a blue shirt is walking along a tan and blue wall ||| Boy in striped t-shirt walking along a ledge . ||| A boy in stripes walking along a ledge .	test
413231421_43833a11f5.jpg	एक कुत्ता बर्फ में खेल रहा है ||| एक जानवर अपने सर को बर्फीले जमीन के तले गड़े खड़ा है | ||| एक कुत्ते ने बर्फ की ज़मीन में मुँह घुसा रक्खा है ||| एक कुत्ता बर्फ़ में गड्ढा खोद रहा है ||| कुत्ता खेल रहा है	Dog with head in snow . ||| A dog buries its head in the snow . ||| The large black dog is digging in the snow . ||| A black dog is digging in the snow . ||| Dog on leash burrows into snow in rural area .	train
422756764_e7eaac76bf.jpg	एक कुत्ता किसी अंडाकार वस्तु से खेल रहा है। ||| कुत्ता बॉल पकड़ रहा है ||| एक कुत्ता गेंद से खेल रहा है। ||| गेंद के पीछे भागता हुआ एक कुत्ता ||| एक कुत्ता एक गेंद के साथ खेल रहा है	a small dog with a blue color fetching a yellow ball ||| A brown dog is playing ball in a yard . ||| A puppy playing with a ball . ||| A dog chases after a yellow ball . ||| A brown dog is chasing after a yellow ball .	train
436009777_440c7679a1.jpg	दो लोग आपस में बात कर रहे हैं। ||| दो लोग वहां बैठे हैं ||| एक महिला और आदमी सड़क के पास पत्थर पर बैठे है और सड़क के उस पार इमारते है ||| एक पुरुष और एक महिला सड़क के किनारे बैठे हैं ||| दो लोग एक चट्टान पर बैठे हुए बात कर रहे हैं I	A couple are sitting on a rock in front of a street . ||| Two people talk while sitting on a big rock . ||| A man and a woman sit on a rock beside a street . ||| Two people sit on a large rock near a city street . ||| Two people sitting on a rock in a city park .	train
440190907_bf8b7ba8ef.jpg	लोग बाजार में घूम रहे हैं ||| कुछ लोग मॉल में घूम रहे हैं। ||| लोग शोप्पिंग कर्ते हुए ||| लोग खरीदारी की दुकान से गुजर रहे हैं। ||| kuch log bazar me ghum rahe hai	People browse in a store . ||| People strolling through an indoor market . ||| A group of people walk through a shopping mall . ||| many people walk through the store . ||| The shoppers are walking in a store .	train
441921713_1cafc7d7d2.jpg	आदमी गिद्धा को हाथं मैं लेके खड़ा है. ||| एक अच्छी तरह से कपड़े पहने आदमी हाथ पर एक बाज के साथ खड़ा ||| एक व्यक्ति एक पक्षी को इलाज कर रहा है। ||| एक व्यक्ति अपने gloves से ढके हाथ पे बाज़ को बैठाये हुआ है ||| एक व्यकित बाज पकङे हुए है	Gloved man holding a bird of prey . ||| The man is wearing gloves and holding a hawk in his hands . ||| a bird lands on a mans glove . ||| A man holds a bird . ||| A man holds a falcon on his arm .	train
442220883_ff3d6e507f.jpg	एक कुत्ते ने कुछ पकड़ा ||| कुत्ता मुँह मैं कुछ लेके खड़ा है. ||| एक भूरे रंग का कुत्ता किसी चीज की सफेद पूंछ को काट रहा है। ||| एक कुत्ता अपने हाथ में कुछ लिए हुए हैं। ||| एक सुनहरे रंग का कुत्ता अपने मुँह में तौलिये जैसे किसी मोटे कपड़े को डाल रहा है।	A tan dog hangong on to a white plushie toy . ||| The dog is holding a stuffed toy in his mouth . ||| A yellow dog is chewing on a white stuffed toy . ||| A brown dog has a white toy in its mouth . ||| A dog holding a white stuffed animal .	train
442918418_0f29c97fa9.jpg	एक कुत्ता पेड़ पर बैठा हुआ है। ||| एक कुत्ता पेड़ के तने पर कूद रहा है ||| एक कुत्ता एक गिरे हुए पेड़ के ऊपर चल रहा है I ||| ऊँचे पेड़ों के बीच कूदता एक कुत्ता ||| एक भूरे रंग का कुत्ता जंगल में एक गिरे हुए पेड़ पर कूद रहा है।	The dog leaps over the log in the forest . ||| A Brown dog is jumping over a fallen tree in the woods . ||| The white dog is jumping over a fallen tree . ||| Tan colored dog jumping over a branch in the forest . ||| A small tan dog jumps over a small log .	train
448590900_db83c42006.jpg	काला कुत्ता घास के मैदान में ||| घास की पहाड़ी पर अकेला भूरा कुत्ता खड़ा है। ||| खुले मैदान में एक कुत्ता है ||| एक कुत्ता मैदान में खेल रहा। ||| एक कुत्ता खेत को सूँघ रहा है।	A dog is digging a field . ||| A dog stands in a large , grassy field . ||| A dog walks alone in a field . ||| A dog with a red harness tracks a scent in a field . ||| A brown dog is sniffing around green grass on a hill .	train
452419961_6d42ab7000.jpg	तीन छोटे बच्चे एक पिंजरे में बैठे हुए है ||| तीन बच्चे जाली में बाद किसी चीज या प्राणी की ओर देख रहे हे ||| बच्चे देख रहे है ||| तीन छोटे बच्चे एक पिंजरे में बंद है ||| तीन बच्चे जाली के पीछे से देख रहे है	three well dressed blond children in a cage . ||| three children are locked in a cage . ||| Three children in a black dog kennel . ||| The three children are in a cage . ||| Three small children are in a cage .	train
454691853_cc1e0fa6a1.jpg	समुद्र किनारे पार्क में एक बालों वाला कुत्ता अपने leash  के साथ खेलता हुआ ||| इस चित्र में एक कुत्ता पट्टे के साथ खेल रहा है ||| एक बड़े भूरे रंग का कुत्ता अपने मुंह में पट्टा लेकर घूम रहा है। ||| एक भूरे रंग का कुत्ता मुँह मेन काला पट्टा लिए चल रहा हैं ||| एक कुत्ता मैदान में घूम रहा है।	A large furry brown dog is walking with a leash in his mouth . ||| a yellow dog carries a black leash . ||| Dog walking with his lease in his mouth . ||| A dog carries a leash in its mouth . ||| A fluffy dog carries a black leash in its mouth .	train
456512643_0aac2fa9ce.jpg	कुत्ता मैदान में तेजी से दौड़  रहा है ||| एक कुत्ता बहुत तेजी से बगीचे में दौड़ रहा है ||| कुत्ता भाग रहा है ||| कुत्ता जम्प कर रहा है ||| एक कुत्ता तेज गति से घास पर दौड़ रहा है	A brown dog running through grass . ||| a brown dog is running through a grassy field . ||| A tan dog is running fast through tall green grass . ||| A dog runs in a grassy field . ||| A golden-brown dog running through a green field .	train
458183774_afe65abf67.jpg	कुत्ता घास मे खेलता है ||| एक कुत्ता एक घास के मैदान में लौट रहा है। ||| घास पर उल्टा लेता एक कुत्ता ||| कुत्ता घास में खेलता है ||| एक कुत्ता बगीचे में खेल रहा है	Large dog rolling on its back in green grass . ||| A dog rolls on his back in the grass . ||| A large , tan dog is rolling in green grass . ||| A large tan dog is rolling around on its back in a yard of grass . ||| Big yellow dog rolling around on the green lawn .	test
463786229_b54c9a3436.jpg	साधारण गर्म उजला दिन. ||| एक तितली सफ़ेद फूल पर बैठी है ||| एक मधुमक्खी फूल पे बैठी है ||| एक मधुमक्खी फूलो पर बैठी है ||| हनीबी व्यापक दिन के उजाले में पीले फूलों से अमृत चुन रही है।	a bee on top of a flower ||| A bee sits on a flower . ||| a small bee landed on a bunch of yellow flowers ||| Beautiful blue sky and yellow flowers . ||| A bee clings to a yellow flower .	train
466956675_a2fb6bf901.jpg	एक पहाड़ पर चढ़ने वाला आदमी ||| एक आदमी एक चट्टान पे चढ़ाई कर रहा है ||| एक व्यक्ति स्पोर्ट क्लाइम्बिंग कर रहा है। ||| एक आदमी पहाड़ी पर चढ़ रहा है ||| एक आदमी एक चट्टान पर चड़ रहा है	A rock climber ||| a man climbing a sheer rock wall ||| A climber ascending a mountain ||| A person climbs up a rock face . ||| A person climbing a large mountainside .	train
475980315_b8ecd50094.jpg	सफेद पिल्ला पानी में मुंह में लकड़ी के एक टुकड़े के साथ तैर रहा है। ||| एक कुत्ता एक हड्डी लिए हुए पानी में तैर रहा है। ||| एक कुत्ता अपने मुँह में एक छड़ी लेकर तैर रहा है I ||| एक कुत्ता अपने मुँह में लकड़ी की एक छोटी शाखा लेकर पानी में तैर रहा है। ||| एक कुत्ता पानी मे फेकी लकङी वापस ला रहा है	A white dog swims with a stick . ||| White dog retrieving stick from water ||| A white dog holds a stick while swimming . ||| A white dog fetches a stick as he swims in a lake ||| A white dog retrieves the stick from the lake for her owner .	test
481827288_a688be7913.jpg	पुराने जर्मन चरवाहों के स्नान का आनंद ले रहे हैं ||| दो कुत्ते आपस में खेल रहे हैं। ||| दो कुत्ते पानी में खेल रहे हैं। ||| दो कुत्ते  नदी में पानी में नहा रहे है ||| दो भूरे रंग के लगभग समान दिखने वाले कुत्ते लहरों के बीच खेल रहे हैं	Two dogs play in the water . ||| Two identical brown dogs in the water with their noses in the air . ||| Two brown dog play together in the water . ||| Two dogs playing in the ocean . ||| Two brown dogs playing in water	train
482088914_e6ea4501e9.jpg	एक व्यक्ति नाव पर खेल रहा है। ||| उबड़-खाबड़ नदी के रास्ते एक आदमी अपनी छोटी नाव से जूझ रहा है। ||| आदमी नदीं मैं  बोटिंग कर रहा है. ||| व्यक्ति सी बोटिंग करता है ||| आदमी महासागर में राफ्टिंग कर रहा है |	A person in a blue kayak battles the waves . ||| A man is kayaking in rough water . ||| A man kayaks in wavy water . ||| A kayaker almost turns over . ||| A kayaker traverses some churning rapids .	train
483841513_e660391880.jpg	एक बालिका अपने हाथों के बल उलटी कड़ी हुई है ||| टरपोलिन पर योगा करती हुई लड़की ||| एक महिला jumping पर उलटी होके jumping कर रही है ||| Trampoline पर उल्टा होकर करतब दिखाती एक महिला। ||| लड़की अपने दैनिक व्यायाम कर रही है.	A girl doing a handstand on a trampoline . ||| A girl does a handstand on a trampoline . ||| A girl doing a handstand on a trampoline ||| A little girl does a handstand on a trampoline ||| A girl is doing a trick on her trampoline .	train
485312202_784508f2a9.jpg	एक आदमी बेंच पर बैठा है ||| आदमी बैठा है ||| एक आदमी अपनी साइकिल के पास बेंच पर बैठा था ||| व्यक्ति आराम से बैठा है ||| एक आदमी एक साइकल के पीछे एक बेंच पर बैठा है	A man is sitting on a bench behind a bike . ||| A man sitting on a bench with his bike parked at the rail . ||| A man sitting on a bench next to his bike . ||| A man sitting on a bench with his bicycle leaning against a railing . ||| Man sitting on a bench next to a bike .	train
486917990_72bd4069af.jpg	पर्वतारोही चट्टान पे चढ़ता है ||| एक आदमी पहाड़ पे चढ़ रहा है ||| एक लड़की चट्टान पर चड़ रही है ||| एकपर्वतारोही चट्टान पर चढ़ रहा है ||| आदमी पहाड़ पर चढ़ रहा है	A person climbs a steep mountain . ||| A girl is climbing a rock wall . ||| A rock climber ascends . ||| A person wearing a white hat climbs a rock . ||| Someone climbs a rocks .	train
491405109_798222cfd0.jpg	एक बच्ची खेल खेल में हँसते हुए कलाबाज़ी कर रही है ||| एक नन्ही सी बच्ची खेल रही है। ||| एक खूबसूरत लड़की खुशी के साथ खेल रही है ||| लड़की हंस रही हैं ||| मजेदार लड़की	A girl poses with her head upside down . ||| a young girl smiling with her head upside down ||| A small girl is doing a handstand while smiling ||| A little girl hangs her head upside down . ||| A upside down girl 's face .	test
493507605_48fe8e3739.jpg	ek kutta bhag raha hai ||| कुत्ता मुँह मैं कुछ लेके खड़ा है. ||| घास के मैदान से दो काले कुत्ते पीछा कर रहे हैं। ||| एक कुत्ता मैदान में घूम रहा है। ||| घास में दो काले कुत्ते	Two dogs chasing each other in the grass ||| Two black , wet dogs running on grass . ||| Two black dogs run along the green grass . ||| A wet black dog is running away from another black dog . ||| A black dog is chasing another black dog .	train
494792770_2c5f767ac0.jpg	एक कुत्ता बगीचे के बीच में कुछ देख रहा है | ||| झड़ियों मे चलता एक कुत्ता ||| घास पर घूमता एक कुत्ता ||| हरी झाड़ियों के बीच एक कुत्ता कुछ खोज रहा है। ||| एक कुत्ता घास के मैदान में घूम रहा है।	a dog runs through the long grass . ||| brown long-haired dog in garden . ||| A dog pauses in the bushes . ||| A brown dog walks in the under brush . ||| Brown dog with mouth open standing amidst greenery .	test
494921598_af73bda568.jpg	खिलाड़ी आइस हॉकी का खेल खेलते हुए ||| दो व्यक्ति मैदान में स्केटिंग कर रहे हैं। ||| बर्फीले मैदान पर दो ice hockey खिलाड़ी खेल रहे हैं। ||| आइस होंकीं खेलते हुए दो लोग ||| आइस हॉकी खेल रहा बच्चा	A child is playing ice hockey ||| Two people are playing ice hockey . ||| The hockey player is skating on the ice smacking the puck . ||| a young hockey player playing in the ice rink ||| A youth playing hockey .	train
496971341_22782195f0.jpg	दो डोगरे खेल ||| do kutte ball se khel rahe hai ||| दो कुत्ते आपस में गेंद के साथ खेल रहे हैं। ||| दो कुत्ते बॉल से खेलते है ||| दो कुत्ते लॉन में एक गेंद के साथ खेल रहे हैं।	Two dogs playing with a blue and green ball . ||| Two dogs playing with a ball . ||| A black dog and a black dog are fighting over a soccer ball . ||| two dogs are gnawing at a blue and yellow ball . ||| Two dogs play and fight over a blue ball .	train
502783522_3656f27014.jpg	एक कुत्ता चट्टानों पर दौड़ रहा है ||| तेज़ गती से दौड़ता हुआ वक काला कुत्ता ||| एक काला कुत्ता सूखे घास वाले मैदान में तेजी से दौड़ता है ||| एक कुत्ता दौड़ रहा है ||| कुत्ता जंगल में कुछ ढूंढते हुए	A black dog is running through a wooded area . ||| A black dog running through the forest . ||| Dog running through the woods . ||| The dog rounds the curve coming out of the woods . ||| A black dog running .	train
511282305_dbab4bf4be.jpg	दो श्वेत युवतियां लाल रंग के झूले में बैठकर हंसते हुए। ||| कुछ टीन एजर बच्चे पॉरक में झुले मे बैठे हुए है ||| पार्क में दिन का आनंद ले रही हैं दो बेजुबान लड़कियां ||| Do mahilayen jhule ka Anand Le rahi hai ||| दो लड़कियां खेल रही है	Two girls on a ride at an amusement park . ||| Two girls with ponytails ride an amusement park ride . ||| Two girls are on a fair ride that is forcing them to be smashed together . ||| Two girls enjoy a ride at an amusement park . ||| Two girls riding an amusement park ride .	train
512634877_d7ad8c8329.jpg	एक कुत्ता मैदान में बॉल से खेल रहा है | ||| घास के मैदान पर लाल गेंद से खेलता हुए एक भूरा कुत्ता। ||| कुत्ता घास के मैदान पर लाल गेंद से खेल रहा है। ||| एक कुत्ता गेंद से खेल रहा है ||| एक कुत्ता लॉन में लाल गेंद का पीछा कर रहा है।	A dog wearing a harness is playing with red ball in a grassy area . ||| A brown dog in a red harness chasing a red ball . ||| A dog in a harness chasing a red ball . ||| A pitbull dog chasing a red ball . ||| A brown dog with a harness is chasing after a red ball .	test
516214924_c2a4364cb3.jpg	ख़ूँख़ार कुत्ता महँ में गेंद पकड़ कर खड़ा है ||| कुत्ता बॉल को खा रहा है ||| एक कुत्ते ने अपने  मुहं में एक बाल पकड़ रक्खी है ||| एक कुत्ते के मुँह में बॉल है ||| एक गेंद के साथ खेल रहा कुत्ता	A dog has an orange ball in its mouth . ||| A brown dog chews on an orange ball . ||| A dog playing with a ball . ||| A dog bites a big orange ball . ||| The brown dog has an orange ball in its mouth .	train
516998046_1175674fcd.jpg	एक कुत्ता समुद् के किनारे पानी में दौङ रहा है ||| एक कुत्ता पानी में दौड़ रहा है ||| कुत्ता तेजी से उथला पानी चला रहा है। ||| कुत्ता पानी में दौड़ रहा है। ||| एक काला कुत्ता समुद्र के किनारे से तेजी से भाग रहा है।	A black dog splashes through the water . ||| A dog is running in the ocean beside the beach . ||| A dog running through water . ||| A brown and tan dog is running through shallow water . ||| Dog splashes running across water .	train
518144037_9a1754b2a6.jpg	रंगीन बालों वाला एक चश्माधारी लड़का वायलिन बजा रहा है। ||| एक पर्पल रंग के बालों वाला बच्चा वीयोलिन बजा रहा है ||| एक बच्चा violin बजा रहा है ||| वायलिन बजाता बच्चा ||| छोटा लड़का वायोलिन बजा रहा है	A boy with a blue Mohawk plays the violin . ||| A kid with a blue Mohawk is playing a violin ||| A boy with a purple , spiky Mohawk plays violin . ||| A young boy with a purple Mohawk playing the violin . ||| A blonde boy with a long purple Mohawk is playing the violin .	train
518610439_b64ab21c02.jpg	एक लड़की समुद्र के बीच के किनारे जोगा कर रही है। ||| एक लड़की समुद्र के किनारे कलाबाजी कर रही है ||| ek ladki samundar kinare hatho ke bal khadi hai ||| जीन्स में एक लड़की समुद्र के किनारे पर एक हाथो के बल पर उल्टा कढ़ी होती है। ||| लड़की वयायम करती है	A woman wearing jeans is doing a handstand on the beach . ||| A child does a handstand at the edge of a beach . ||| a blond girl doing a handstand on a beach ||| A woman does a handstand on the beach . ||| A girl in jeans does a handstand on the shore of the ocean .	train
525887861_4cc7a1beca.jpg	एक लड़की स्केटबोर्ड के साथ खेल रही है ||| एक छोटी बच्ची स्केटबोर्ड पर दोनों पैर रख कर उस पर चलने की कोशिश कर रही है । ||| एक छोटी लड़की स्केट बोर्ड पर खेल रही है। ||| स्केट बोर्ड कर्ती एक बच्ची ||| एक बच्ची घर के बाहर स्केटिग कर रही है	A little blonde girl stands on a pink skateboard . ||| Girl on pink skateboard wearing black jacket ||| A young blonde girl tries to ride a skateboard . ||| The young girl is standing on a skateboard . ||| Little girl in pink skateboard .	train
526661994_21838fc72c.jpg	बगीचे में दौड़ता कुत्ता. ||| एक कुत्ता घास पर चल रहा है I ||| एक कुत्ता खुले बागीचे में दौड़ रहा है ||| एक कुत्ता रोष में चल रहा है। ||| मैदान में दौड़ लगाता हुए एक German shephard कुत्ता	A dog is running away in the grass ||| a dog runs across the grass . ||| A dog running through the grass . ||| A dog running on grass . ||| A dog runs through the grass .	train
53043785_c468d6f931.jpg	एक आदमी नहाते हुए हाथी के ऊपर खड़ा हुआ है ||| एक व्यकि्त नदी के बीच में पङे एक पत्थर पर खङा है ||| हाथी एक आदमी के साथ स्नान कर रहा है ||| कुछ व्यक्ति हाथी को स्नान करवा रहे हैं। ||| आदमी पानी मैं कुछ करा रहा  है.	A man stands on top of an elephant in the water . ||| A man is standing on an elephant lying in some water . ||| A man stands on top of a submerged elephant . ||| A man standing on a rock in a river with a spash next to him . ||| A man is standing on an animal in the water .	train
532999240_1409d073be.jpg	एक भूरे रंग का कुत्ता एक गेंद के साथ खेल रहा है। ||| कुत्ता फुटबॉल खेल रहा है ||| ek kutta ball se khel raha hai ||| कुत्ता जमीन पर गेंद से खेल रहा है। ||| यहाँ पर एक पालतू भूरा कुत्ता मैदान में फुटबॉल से खेल रहा है।	A brown dog jumps as he looks at a soccer ball . ||| This brown and white dog is chasing a soccer ball . ||| A brown dog is chasing after a soccer ball . ||| A brown and white dog plays with a ball in the dirt . ||| The dog runs towards the ball .	train
537758332_8beb9cf522.jpg	बच्चे स्लाइड बैलून पे खेल रहे है ||| दो बच्चियाँ फिसल्पत्ति पर खेल रही है ||| दो बच्चे जम्पिंग जैक से नीचे फिसल रहे है ||| दो छोटे बच्चे एक फिसल पट्टी से फिसल कर नीचे आ रहे है ||| बगीचे में खेल रहे बच्चे.	Two children holding hands going down a large inflatable slide . ||| Two kids slide down a giant inflatable slide . ||| Two girls slide down the air-filled slide . ||| Two little girls slide down an inflated slide . ||| Two children are on a giant inflatable slide .	train
538825260_a4a8784b75.jpg	एक बच्ची नल से पानी पी रही है ||| एक लड़की नल से पानी पी रही है ||| एक लड़की पेयजल के फाउंटेन/ स्तोत्र से पानी पी रही है ||| पानी पीती हुई लड़की. ||| एक लड़की नल से पानी पीने की कोशिश कर रही है	a girl takes a sip from the water fountain . ||| A woman with a green shirt takes a drink from a water fountain . ||| A girl drinking from a water fountain . ||| The girl is taking a drink from a water fountain . ||| A girl is drinking from a drinking fountain .	train
539676201_c8f1f04952.jpg	व्यक्ति पानी से बैग निकालता है ||| लड़की पानी मैं तैर रही है. ||| आदमी कुत्ते को पकड़ने की कोशिश करता है ||| एक व्यक्ति पानी में तैर रहा है। ||| पानी में हेल्मेट पहन कर तैरता एक आदमी	The spelunker finds water during his trek . ||| A man wearing a white helmet is in the water . ||| A man in a helmet treads water . ||| Mountain climber safely lands in the water . ||| A man wearing a helmet , floating in the water .	train
543264612_c53cc163b4.jpg	बच्चा घर मैं खड़ा है. ||| एक शर्ट के बिना लड़का ||| कमर के ऊपर नग्न सफ़ेद पेंट में एक अश्वेत आठ - दस वर्ष का बालक देखते हुए ||| कुत्ता खेल रहा है। ||| एक बच्चा यहां पेट के साथ है	The little boy is wearing white shorts . ||| Boy in shorts holding a remote . ||| A small boy is holding some weights . ||| A young boy with no shirt and white shorts . ||| A chubby or buff kid in shorts is holding on to weights .	train
554774472_b5d165ff69.jpg	दो बच्चे स्विमिंग पूल में गेंद से खेल रहे हैं ||| दो बच्चे स्विमिंग पूल में बॉल से खेल रहे है ||| दो बच्चियाँ पानी में खिलौनो के साथ खेल रही है ||| दो छोटी लड़कियां स्विमिंग पूल में तैर रही हैं। ||| दो बच्चे तरण ताल में खेलते हुए	Two children playing in a swimming pool . ||| Two children play in the water of an above-ground pool . ||| Two little girls playing in the pool . ||| Two children are playing in an outdoor swimming pool . ||| The children play in the pool .	train
562588230_edb2c071c8.jpg	छोटे सविम्मिंग पूल में छलांग लगती एक बच्ची ||| बच्ची पानी मै जंप करती है ||| इस चित्र में एक छोटा बच्चा खेल रहा है। ||| बच्चा पानी मे कूद रहा है ||| एक बच्ची टब में खेल रही है।	A girl plays in a small pool . ||| A small girl in a bathing suit jumps above a kiddie pool . ||| A girl plays in an inflatable pool . ||| A child is jumping into an inflatable swimming pool . ||| A little girl plays in a blow up pool .	train
583087629_a09334e1fb.jpg	सड़क पे भागती हुई एक बच्ची ||| ek bachi bich sadak par jumping rope se khel rahi hai ||| एक छोटा बच्चा पार्किंग में रस्सी कूदने के साथ लंघन कर रहा है। ||| एक नन्हा सा बच्चा रस्सी फॉर्म खेल रहा है। ||| सड़क पर रस्सी कूदती एक लड़की	A little girl is jumping rope in a parking lot . ||| A girl is skipping across the road in front of a white truck . ||| A girl jumps rope in a parking lot . ||| A girls skips rope in a parking lot . ||| A young black girl jumpropes through a parking lot .	train
583174725_6b522b621f.jpg	खड़ी गाड़ियों के पास सड़क पर एक काली लड़की छटपटा रही है। ||| एक लड़की रस्सी फांद खेल रही है। ||| लड़की रोप जम्प कर रही है ||| एक लड़की पार्किंग में स्किप्पिंग कर रही है। ||| एक छोटी सी लड़की पार्किंग में स्किपिंग खेल रही है	A little girl is jumping rope in a parking lot . ||| A little girl jumps rope through a parking lot ||| A young girl jumps rope in a parking lot in the mid-day sun . ||| A girl is in a parking lot jumping rope . ||| Girl jumping rope in parking lot	train
618771382_459bb492e4.jpg	दो लड़कियाँ America के ध्वज्ज के पास खड़ी हुई है ||| लड़किया एक दूसरे को लिपटी है ||| बच्चा खेल रहा है ||| दो लड़कियाँ झंडे के सामने खेल रही है ||| एक कन्या ने दूसरी को पीछे से आलिंगन किया हुआ है उनके पृष्ठभूमि में संयुक्त राज्य अमेरिका का झंडा है	Two girls hugging in front of a giant American flag . ||| two girls in front of large american flag ||| One girl is hugging another girl in front of an American flag . ||| Two young girls are hugging in front of an american flag . ||| Two young girls hug in front of the American flag	train
624058168_f1c5e87e59.jpg	एक कुत्ता उछल रहा है। ||| एक कुत्ता जमीन पर कूद रहा है ||| कुत्ता छलांग रहा है. ||| हवा में छल्लांग लगता एक कुत्ता ||| एक कुत्ता ऊँचा कूदता है, साथ ही उसका मुँह खुला रहता है।	A dog jumping high into the air in the country . ||| A dog jumps high , with its mouth open . ||| A black and white dog jumping into the air . ||| A dog jumping in the shade of trees . ||| A black and white dog jumping to catch a ball .	train
642987597_03b21a1437.jpg	एक लड़की पेड़ के ऊपर बैठी हुई है ||| पेड़ पर खेल रही एक छोटी लड़की ||| एक बच्ची पेड़ पर चड़ कर मुस्कुरा रही hai ||| एक लड़की पेड़ के बिच में बैठी है ||| छोटी लड़की पेड़ पर चढ़ गई.	A girl in a tree smiles . ||| The smiling girl has climbed a tree . ||| Young girl with long , dark hair , in a tree . ||| A girl in a tree . ||| A little brown haired girl up in a tree .	train
70995350_75d0698839.jpg	लहरों में स्केटिंग बोर्ड से उड़ता हुआ एक व्यक्ति ||| एक व्यक्ति पानी में जा रहा है। ||| एक आदमी समुद्र में नाउ को ऊपर उठा रहा है ||| समुद्र की लहरों पर उछलता water skater। ||| एक आदमी सेलबोट पर समुद्र में करतब कर रहा हैं	a man jumps over a wave on his surfboard . ||| A kite surfer is doing a flip over the waves . ||| A silver craft rides the waves . ||| A windsurfer angles over a wave . ||| A person on a parasail jumps off a wave .	train
717673249_ac998cfbe6.jpg	दो कुत्ते बच्चे एक दूसरे के साथ खेल रहे हैं. ||| दो छोटे कुत्ते के पिल्ले बगीचे में खेल रहे है ||| घास के मैदान पर दो सफ़ेद कुत्ते खेलते हुए। ||| दो पिल्ले मस्ती से खेल रहे है। ||| घास में आपस में खेलते हुए दो कुत्ते	Two dogs play in the grass . ||| Two white dogs are playing on the grass . ||| Two white dogs play on the green grass . ||| two white dogs play in the grass . ||| Two small white dogs playing on short grass .	train
747921928_48eb02aab2.jpg	एक छोटा लड़का उसके सामने स्पार्कलर हाथ में पकड़ा हुआ है। ||| दीवाली मनाता एक छोटा बच्चा ||| फुलझड़ी जलता हुआ एक बच्चा ||| एक बच्ची पटाखा छोड़ रही है। ||| एक छोटा लड़का दीवाली के त्योहार के दौरान हाथ में एक बाती पकड़े हुए है |	a boy holds two sparklers . ||| A child holds sparklers in the dark . ||| A boy plays with sparklers at night . ||| A little boy holds fire sprinklers out in front of him . ||| A small boy holding two fireworks sparklers .	train
